@RELATION svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {./out/bal/Cough,./out/bal/Bell,./out/bal/Speech}

@DATA
0.061281,0.025870,2.478334,0.100536,0.142318,0.102748,0.000071,0.033286,-20.019706,2.025976,-1.264716,-0.820979,-0.448879,0.127623,-0.474192,-0.587020,-0.327741,-0.493075,-0.455035,-0.657442,-0.469225,0.003303,0.004722,0.002045,0.003589,0.001650,0.002990,0.001448,0.002490,0.001466,0.000957,0.003348,0.010322,0.005048,-0.000162,0.000054,-0.011791,0.000138,-0.000076,0.000081,-0.000000,-0.000038,-0.046298,-0.024949,0.028265,0.019986,0.008107,-0.025338,-0.021206,0.006489,0.026135,0.041215,0.023768,-0.017710,-0.050608,-0.000033,-0.000037,-0.000088,-0.000151,-0.000014,-0.000107,-0.000052,-0.000006,0.000000,0.000005,-0.000038,-0.000093,-0.000016,0.010516,0.005273,0.160818,0.014889,0.015254,0.031527,0.000044,0.003043,0.373832,0.238310,0.284257,0.221987,0.125774,0.212601,0.100285,0.160093,0.132411,0.174741,0.166482,0.146255,0.207219,0.001794,0.002763,0.001232,0.002517,0.001200,0.002594,0.000870,0.002014,0.001281,0.000686,0.002157,0.003481,0.001386,0.004453,0.002063,0.133365,0.009624,0.013302,0.015933,0.000036,0.001300,0.185940,0.135516,0.130715,0.118359,0.078933,0.092857,0.076168,0.085724,0.076061,0.075219,0.072243,0.077689,0.083904,0.001194,0.001637,0.000714,0.001254,0.000592,0.000820,0.000742,0.000698,0.000614,0.000351,0.001013,0.001804,0.000792,200.000000,0.097143,./out/bal/Speech
0.091212,0.020769,2.693848,0.143824,0.150488,0.609238,0.000044,0.119011,-20.474588,2.965546,0.377808,-0.107095,-0.648141,-0.567678,-0.382341,-0.221387,0.223097,-0.210869,0.058474,-0.184123,-0.057600,0.003802,0.001915,0.003783,0.005333,0.004261,0.003847,0.006805,0.007505,0.004300,0.002862,0.003151,0.003339,0.004349,0.001409,-0.000304,0.011930,0.001503,-0.000552,0.023142,-0.000004,0.002385,-0.048101,-0.016654,0.042994,-0.001789,0.009160,0.003436,-0.019113,-0.008650,0.002604,0.004638,0.008778,0.002855,-0.000141,-0.000019,-0.000067,0.000162,0.000172,-0.000062,-0.000047,-0.000018,0.000003,0.000024,-0.000069,0.000106,0.000013,0.000052,0.020703,0.004380,0.248826,0.012814,0.008497,0.112193,0.000028,0.031482,0.487460,0.225804,0.272044,0.238730,0.189197,0.132911,0.157857,0.083132,0.125944,0.087594,0.106754,0.072543,0.085541,0.002156,0.001336,0.001726,0.002356,0.002246,0.001791,0.003459,0.004004,0.002031,0.001110,0.001226,0.001337,0.001164,0.005067,0.001275,0.104453,0.007832,0.006895,0.063067,0.000024,0.019578,0.192669,0.104846,0.131210,0.100446,0.087681,0.063461,0.071054,0.074241,0.062966,0.065021,0.059576,0.059411,0.061099,0.001267,0.000782,0.001197,0.001626,0.001402,0.001312,0.002229,0.001996,0.001467,0.000973,0.000808,0.000876,0.000736,70.588235,0.074324,./out/bal/Speech
0.045098,0.009897,2.069059,0.095631,0.127418,0.230842,0.000075,0.041078,-23.952295,2.490862,-0.160127,0.175917,-0.454326,0.173069,0.135018,0.037979,-0.053004,0.091662,-0.059175,-0.089889,-0.073352,0.004089,0.004206,0.003094,0.003387,0.004954,0.002320,0.001897,0.002029,0.006284,0.006505,0.003078,0.001893,0.003917,-0.000499,-0.000095,0.017813,0.000279,0.000574,-0.000761,0.000000,-0.000065,-0.041188,-0.000965,-0.004272,-0.000549,0.009462,0.004074,0.002481,-0.001249,-0.002012,0.000578,-0.002058,-0.002274,0.000199,-0.000102,-0.000008,-0.000006,-0.000196,0.000128,-0.000020,0.000016,-0.000010,0.000078,-0.000019,-0.000079,-0.000051,-0.000014,0.007373,0.003362,0.434409,0.027118,0.023840,0.235837,0.000083,0.028752,2.166624,0.320045,0.270589,0.173086,0.309487,0.190927,0.188172,0.100309,0.110560,0.100309,0.087367,0.078092,0.108319,0.002486,0.002168,0.001227,0.001662,0.002090,0.001232,0.000788,0.001232,0.004816,0.002923,0.001580,0.001109,0.001334,0.001886,0.001001,0.290070,0.012531,0.019213,0.115413,0.000083,0.017036,0.523209,0.176289,0.163724,0.098546,0.115652,0.105869,0.103679,0.061538,0.070486,0.077703,0.060106,0.056831,0.073190,0.001685,0.001493,0.000756,0.001024,0.001334,0.001080,0.000760,0.001019,0.002691,0.002371,0.001175,0.001002,0.000970,150.000000,0.078125,./out/bal/Speech
0.071839,0.013441,2.308209,0.138515,0.137442,0.772853,0.000023,0.122915,-21.789079,2.139213,0.199341,-0.532069,0.051920,-0.094191,-0.026180,-0.267521,-0.037946,-0.078671,0.012355,-0.132460,-0.049339,0.002736,0.004609,0.003531,0.006766,0.002257,0.001745,0.003909,0.002296,0.002279,0.002319,0.004355,0.001834,0.003325,-0.000059,-0.000025,-0.001229,0.000153,0.000136,0.001633,-0.000000,0.000328,0.004262,-0.006424,0.001467,-0.001936,-0.000233,-0.001586,-0.000442,0.002989,-0.001188,-0.000924,0.001512,-0.001048,0.000331,0.000036,-0.000015,-0.000040,0.000014,-0.000012,-0.000008,-0.000016,-0.000014,0.000023,-0.000036,0.000003,0.000013,-0.000012,0.007793,0.005690,0.474914,0.020709,0.007205,0.258269,0.000025,0.043036,0.697007,0.375613,0.231386,0.155396,0.123378,0.062785,0.105037,0.089628,0.066167,0.052774,0.057973,0.068018,0.065060,0.001533,0.002228,0.001799,0.002474,0.000968,0.001078,0.002271,0.001184,0.001073,0.001150,0.002597,0.000820,0.001209,0.002537,0.001100,0.264132,0.008843,0.006534,0.107317,0.000025,0.017800,0.240419,0.170558,0.105702,0.065693,0.078360,0.045880,0.052652,0.040649,0.034333,0.032637,0.035929,0.034493,0.032234,0.001255,0.001305,0.001269,0.001526,0.000769,0.000612,0.001277,0.000788,0.000666,0.000743,0.001249,0.000528,0.000746,80.000000,0.107527,./out/bal/Speech
0.098522,0.001545,2.580216,0.185317,0.167011,1.062131,0.000025,0.208792,-24.451605,0.986227,-0.063505,-0.000357,-0.259685,-0.128470,-0.141337,-0.180523,-0.229343,-0.211232,-0.163217,-0.174042,-0.122556,0.003638,0.002536,0.007927,0.001488,0.002739,0.002465,0.002276,0.002403,0.001558,0.003693,0.001388,0.002688,0.003087,0.001022,0.000007,0.021174,0.000670,0.000396,0.008308,-0.000000,0.001326,0.013546,-0.003609,0.005070,0.002843,-0.000135,0.003857,0.000205,0.004928,0.001605,0.001385,0.003182,-0.000135,0.001198,-0.000031,-0.000043,-0.000116,0.000001,0.000002,-0.000004,-0.000000,-0.000002,0.000001,0.000013,-0.000016,-0.000003,-0.000030,0.019517,0.000665,0.337122,0.021281,0.008879,0.216042,0.000031,0.048198,0.796143,0.312710,0.152977,0.154303,0.161243,0.105037,0.077162,0.095736,0.122492,0.101295,0.148508,0.107592,0.095008,0.002161,0.001158,0.003048,0.000656,0.001363,0.001117,0.001097,0.001068,0.000886,0.001804,0.000759,0.001145,0.000930,0.002950,0.000185,0.248605,0.010826,0.004986,0.127086,0.000040,0.029308,0.250599,0.137171,0.098914,0.075286,0.075878,0.065290,0.055588,0.057823,0.065961,0.056345,0.061784,0.058092,0.045215,0.001292,0.000895,0.002063,0.000561,0.000754,0.000751,0.000725,0.000759,0.000722,0.001053,0.000564,0.000664,0.000652,120.000000,0.099010,./out/bal/Speech
0.036852,0.062202,2.786487,0.080452,0.099694,0.343541,0.000064,0.072615,-18.812891,1.999599,0.542571,0.123278,-0.542166,0.264862,-0.205782,0.119370,0.084010,-0.126119,-0.302302,-0.180135,-0.144673,0.003348,0.001157,0.001890,0.001799,0.001045,0.001677,0.001826,0.002228,0.005088,0.003541,0.007559,0.006860,0.003272,0.000163,-0.000663,0.001581,-0.000185,-0.000311,-0.001824,-0.000000,-0.000246,-0.008540,-0.000748,-0.009505,-0.000747,-0.003987,-0.003761,0.002689,-0.000596,-0.001068,0.001451,-0.003308,-0.002100,-0.003190,0.000005,-0.000008,-0.000009,-0.000007,-0.000010,-0.000009,-0.000008,-0.000001,-0.000006,0.000008,0.000077,-0.000034,-0.000000,0.008452,0.013324,0.176749,0.012795,0.014312,0.134810,0.000049,0.019894,0.829046,0.276012,0.290554,0.172168,0.285317,0.160840,0.155954,0.109755,0.159046,0.092782,0.100501,0.084059,0.110785,0.002354,0.000825,0.000978,0.000859,0.000505,0.000826,0.000997,0.000908,0.002808,0.002164,0.003371,0.003262,0.001122,0.001843,0.003164,0.101003,0.006595,0.017069,0.033795,0.000034,0.006367,0.151072,0.092032,0.101269,0.065623,0.091006,0.056925,0.067625,0.063308,0.063508,0.044907,0.047940,0.043528,0.043077,0.001496,0.000698,0.000740,0.000611,0.000493,0.000484,0.000571,0.000693,0.001281,0.001537,0.001777,0.002191,0.000535,80.000000,0.146341,./out/bal/Speech
0.042910,0.015985,2.579036,0.090867,0.115778,0.299482,0.000060,0.070260,-20.577794,1.835722,-0.884591,-0.209952,-0.255182,0.290090,-0.262942,-0.235985,-0.032281,0.130765,-0.009555,0.026202,-0.083650,0.001851,0.002111,0.002174,0.001996,0.002334,0.003589,0.001834,0.001483,0.003138,0.005195,0.001891,0.003549,0.002468,0.000477,0.000064,-0.006495,0.000783,0.000515,0.009270,-0.000000,0.001285,0.025350,-0.024279,0.005308,0.017700,0.013807,0.004607,-0.005541,-0.014844,-0.017444,-0.000112,0.011293,0.016412,0.015131,-0.000144,-0.000209,-0.000010,-0.000006,0.000019,-0.000029,-0.000009,-0.000007,0.000044,0.000120,-0.000044,-0.000051,0.000002,0.003465,0.003415,0.259020,0.012836,0.018841,0.072308,0.000086,0.009379,0.767278,0.468778,0.235596,0.141871,0.152605,0.176832,0.152637,0.124979,0.137076,0.152275,0.126032,0.095325,0.098632,0.000592,0.000685,0.000758,0.000764,0.000982,0.001340,0.000841,0.000703,0.001649,0.002030,0.000952,0.002098,0.000750,0.001068,0.000953,0.166135,0.007856,0.014403,0.036943,0.000124,0.005472,0.325820,0.215093,0.115941,0.082979,0.097199,0.079370,0.074817,0.067048,0.078884,0.072073,0.059112,0.053926,0.055914,0.000430,0.000665,0.000536,0.000552,0.000505,0.000858,0.000464,0.000559,0.000730,0.000905,0.000621,0.000951,0.000413,300.000000,0.072464,./out/bal/Speech
0.077386,0.008628,2.497834,0.131576,0.147041,0.501213,0.000029,0.084722,-21.098670,1.849027,-0.822376,-0.708023,-0.592072,-0.132536,-0.215246,0.030993,-0.268876,-0.133082,-0.121067,-0.184465,-0.167095,0.007112,0.004228,0.004008,0.003283,0.002644,0.002071,0.003283,0.003511,0.005687,0.002452,0.003353,0.003368,0.003634,-0.000080,0.000122,-0.031518,-0.000236,-0.000374,-0.000812,0.000002,0.000013,0.016591,0.002186,-0.001283,0.003056,-0.000934,-0.003798,0.000165,0.002752,-0.001353,0.000564,0.002525,0.001527,0.001228,0.000036,-0.000023,0.000017,-0.000029,-0.000049,-0.000007,0.000008,-0.000030,0.000030,0.000039,0.000061,-0.000073,-0.000001,0.006824,0.003528,0.288331,0.012128,0.009819,0.149653,0.000028,0.024569,0.666948,0.251513,0.227091,0.126502,0.131818,0.066731,0.103057,0.097100,0.111159,0.077636,0.068990,0.070199,0.059652,0.004596,0.002234,0.001435,0.001179,0.001349,0.000968,0.001458,0.001583,0.003844,0.001076,0.001144,0.001318,0.001650,0.001990,0.001005,0.217731,0.005391,0.007082,0.055397,0.000030,0.009637,0.191844,0.080178,0.088028,0.054621,0.071047,0.042641,0.053819,0.047227,0.042075,0.039317,0.033937,0.033783,0.031815,0.002075,0.001354,0.001078,0.000839,0.000821,0.000683,0.000944,0.000916,0.001431,0.000711,0.000957,0.001176,0.000673,171.428571,0.096491,./out/bal/Speech
0.073297,0.009848,2.402094,0.107502,0.138182,0.263900,0.000031,0.059197,-20.272303,1.631725,-0.908499,-0.208283,-0.538721,-0.194329,0.012748,0.166298,-0.336243,-0.143394,-0.093781,-0.179492,0.015271,0.002397,0.003403,0.004729,0.004714,0.002576,0.002946,0.003410,0.002629,0.001183,0.002326,0.000855,0.001931,0.003286,-0.001493,0.000076,0.026770,-0.000969,-0.000930,-0.005477,-0.000002,-0.000568,0.014429,0.006820,-0.003942,-0.002798,-0.004369,-0.003498,0.000830,0.000826,-0.003183,0.000551,0.000721,-0.000636,-0.004455,0.000043,0.000023,-0.000018,-0.000117,-0.000057,-0.000008,-0.000000,-0.000019,0.000005,-0.000020,-0.000017,-0.000006,-0.000036,0.016328,0.003037,0.254245,0.014228,0.012403,0.094821,0.000031,0.013538,0.632540,0.240081,0.337158,0.260796,0.156882,0.151636,0.097164,0.172134,0.116752,0.088347,0.097510,0.089164,0.114962,0.001456,0.001548,0.002461,0.002597,0.001246,0.001181,0.001868,0.002245,0.000453,0.001328,0.000347,0.000811,0.001095,0.004167,0.000960,0.187593,0.006318,0.006929,0.034972,0.000032,0.006513,0.240054,0.101345,0.144863,0.088666,0.084740,0.079928,0.059552,0.079915,0.069425,0.051751,0.058055,0.059168,0.063060,0.001123,0.001075,0.001406,0.001212,0.000641,0.000777,0.001239,0.001185,0.000397,0.000559,0.000305,0.000636,0.000635,48.000000,0.073770,./out/bal/Speech
0.141201,0.002238,2.557258,0.189078,0.157820,1.309520,0.000013,0.228283,-22.571308,0.636065,-0.041451,0.242685,-0.080166,-0.077193,0.088368,0.152637,-0.088932,-0.056148,-0.046448,0.025666,0.167808,0.001193,0.000880,0.003077,0.002161,0.001676,0.002261,0.002688,0.001371,0.000892,0.000672,0.000765,0.001129,0.001341,0.000091,-0.000008,-0.022373,0.000496,-0.000255,0.008521,0.000000,0.001452,-0.008384,-0.007905,0.014013,0.001535,-0.002077,-0.000411,-0.000798,0.000259,0.003357,-0.001392,-0.004066,-0.000050,0.000687,-0.000009,0.000001,-0.000009,-0.000006,-0.000003,-0.000001,-0.000024,-0.000010,-0.000010,-0.000001,-0.000013,0.000001,-0.000007,0.007635,0.000545,0.222661,0.013069,0.007421,0.155092,0.000017,0.028358,0.402276,0.138991,0.168594,0.069115,0.081695,0.071927,0.080501,0.089223,0.078563,0.054276,0.079870,0.087853,0.068683,0.000441,0.000394,0.001548,0.000986,0.000840,0.001034,0.001073,0.000468,0.000332,0.000214,0.000370,0.000386,0.000473,0.002684,0.000270,0.189944,0.006080,0.004578,0.084422,0.000018,0.017808,0.184695,0.075126,0.086439,0.054920,0.049137,0.038956,0.039875,0.041900,0.039855,0.032722,0.041639,0.040709,0.039127,0.000375,0.000335,0.000796,0.000535,0.000588,0.000576,0.000731,0.000419,0.000267,0.000193,0.000192,0.000278,0.000330,75.000000,0.084034,./out/bal/Speech
0.062349,0.029630,2.920792,0.071596,0.066739,0.252496,0.000024,0.074643,-18.252850,0.395187,-1.462588,-0.029849,-0.724936,0.231786,-0.075647,-0.501379,0.084343,-0.246520,-0.134903,0.049762,-0.291253,0.001272,0.001560,0.001235,0.001462,0.001543,0.001213,0.001717,0.001722,0.001601,0.001831,0.002378,0.001711,0.001138,-0.000035,-0.000152,-0.002565,0.000044,0.000094,0.000204,0.000000,-0.000014,-0.005261,-0.000227,0.001300,0.002149,0.002867,0.002999,0.002224,-0.000956,-0.000991,0.001917,-0.001856,-0.002034,0.001536,-0.000002,0.000004,-0.000006,0.000003,-0.000014,0.000018,-0.000021,0.000015,-0.000008,-0.000001,-0.000036,-0.000004,-0.000008,0.002557,0.005287,0.132639,0.003537,0.013262,0.032252,0.000015,0.001863,0.241217,0.148973,0.174254,0.107716,0.163590,0.090273,0.085782,0.069233,0.100197,0.076449,0.090100,0.114896,0.096168,0.000601,0.000538,0.000495,0.000677,0.000628,0.000477,0.000610,0.000812,0.000632,0.000638,0.001011,0.000823,0.000318,0.000927,0.001882,0.181436,0.004774,0.019289,0.014096,0.000018,0.001058,0.100463,0.060198,0.058819,0.045847,0.051523,0.039571,0.043505,0.043165,0.044420,0.045945,0.044557,0.047358,0.042018,0.000406,0.000341,0.000402,0.000375,0.000435,0.000366,0.000436,0.000548,0.000462,0.000417,0.000663,0.000463,0.000227,133.333333,0.110429,./out/bal/Speech
0.046541,0.016812,2.174679,0.070774,0.103172,0.079952,0.000108,0.050624,-21.730557,1.030643,-1.409333,0.821728,-0.192351,0.114074,-0.181025,0.203550,-0.074302,0.211863,-0.160131,0.070975,-0.051077,0.001186,0.001130,0.003016,0.003390,0.007139,0.009154,0.009243,0.002927,0.001469,0.001254,0.000871,0.002530,0.005277,0.000050,0.000185,0.015555,0.000036,0.000817,-0.002042,-0.000001,-0.000281,0.037036,-0.002315,-0.014755,0.005551,0.005139,-0.002502,0.001277,-0.006390,-0.006104,0.001454,-0.005267,-0.003264,0.001563,0.000039,0.000005,-0.000010,-0.000539,-0.000487,0.001753,-0.000213,0.000188,-0.000020,0.000012,-0.000008,-0.000224,0.000247,0.004622,0.006423,0.435196,0.008674,0.019002,0.034524,0.000103,0.007857,0.888213,0.443183,0.457990,0.206152,0.228458,0.127722,0.143668,0.123339,0.141623,0.103640,0.092952,0.088096,0.103817,0.000601,0.000449,0.002818,0.002144,0.004391,0.003220,0.006928,0.002029,0.001081,0.000819,0.000579,0.001652,0.002279,0.001339,0.001755,0.213851,0.008078,0.020300,0.018657,0.000109,0.004907,0.328181,0.185885,0.212404,0.103545,0.119866,0.081845,0.075974,0.084440,0.066458,0.063797,0.059096,0.063110,0.063260,0.000427,0.000434,0.001815,0.001736,0.002773,0.002450,0.003315,0.001428,0.000722,0.000778,0.000524,0.000806,0.001300,240.000000,0.103226,./out/bal/Speech
0.284829,0.096783,3.203041,0.304558,0.167743,1.966845,0.000007,0.393161,-20.217161,0.641465,0.077497,-0.467652,-0.206090,-0.178559,0.305916,0.090684,0.143556,-0.093153,-0.137154,-0.025858,0.096455,0.002190,0.001880,0.001018,0.000958,0.000609,0.000251,0.000198,0.001083,0.000399,0.000579,0.000538,0.000592,0.000988,-0.001094,-0.000623,0.019590,-0.000451,0.000232,0.000198,0.000000,-0.000441,-0.004561,0.024751,0.013015,-0.001662,-0.008565,-0.000373,-0.000032,-0.000897,0.007769,-0.003406,-0.010622,0.009243,0.000902,-0.000053,-0.000116,0.000072,0.000006,0.000020,0.000003,0.000009,0.000104,0.000008,-0.000036,-0.000030,0.000040,-0.000006,0.005461,0.008831,0.043629,0.004034,0.002717,0.046495,0.000001,0.006458,0.381550,0.186194,0.119003,0.094450,0.103155,0.098752,0.135829,0.097640,0.066486,0.066490,0.074680,0.061905,0.054636,0.000792,0.000943,0.000346,0.000584,0.000264,0.000085,0.000067,0.000318,0.000169,0.000266,0.000137,0.000210,0.000225,0.002048,0.000964,0.025495,0.001628,0.001115,0.019511,0.000001,0.002584,0.114280,0.059657,0.051751,0.049430,0.042531,0.041948,0.043295,0.040707,0.039399,0.033467,0.033598,0.036246,0.035991,0.000553,0.000627,0.000208,0.000218,0.000171,0.000046,0.000049,0.000167,0.000099,0.000124,0.000107,0.000146,0.000146,80.000000,0.085714,./out/bal/Speech
0.061275,0.016587,2.673030,0.133695,0.136395,0.589689,0.000026,0.116266,-19.730307,2.037173,-0.161186,-0.510757,-0.829226,-0.108309,0.225785,0.331577,0.028358,-0.127550,-0.154349,0.167038,0.071109,0.004685,0.002420,0.005642,0.006057,0.003436,0.001609,0.001057,0.001183,0.000946,0.001787,0.003602,0.003331,0.003355,-0.000084,0.000139,0.021199,-0.000436,0.000034,-0.007602,-0.000005,-0.001583,0.019772,0.004881,-0.005058,0.000426,-0.000813,-0.001934,-0.001798,0.003527,-0.003768,-0.002032,-0.001604,-0.000924,-0.001489,-0.000014,-0.000100,-0.000073,0.000047,-0.000021,0.000006,0.000002,-0.000048,0.000048,0.000003,-0.000083,-0.000009,-0.000032,0.008236,0.004407,0.253504,0.014387,0.005939,0.166341,0.000024,0.040556,0.501556,0.167885,0.262888,0.116126,0.192071,0.157774,0.156374,0.109909,0.107354,0.110228,0.069961,0.067623,0.062539,0.002496,0.001074,0.002241,0.002301,0.001033,0.000762,0.000372,0.000591,0.000354,0.000868,0.002121,0.001393,0.000805,0.003543,0.001206,0.148936,0.008746,0.006148,0.101941,0.000029,0.028829,0.189198,0.082043,0.113400,0.065787,0.094625,0.071923,0.075661,0.059927,0.059347,0.059382,0.049283,0.047913,0.045746,0.001486,0.000739,0.001415,0.001460,0.000771,0.000561,0.000349,0.000402,0.000315,0.000735,0.001538,0.001098,0.000636,200.000000,0.094937,./out/bal/Speech
0.065658,0.017672,2.544779,0.099696,0.101334,0.456031,0.000030,0.097355,-19.511709,0.262799,-1.010878,-0.113837,-0.443269,-0.202079,-0.144316,-0.145786,-0.603818,-0.143168,0.274717,0.178323,0.173972,0.000652,0.001466,0.001387,0.001418,0.002852,0.005075,0.004778,0.001283,0.000745,0.000294,0.000289,0.000517,0.002576,0.000330,0.000169,0.014856,-0.000484,-0.002300,0.006702,-0.000003,0.003484,0.003151,-0.011941,0.008453,0.005415,0.001333,-0.001321,-0.002058,0.009493,0.001837,0.004657,0.000340,0.002102,-0.003773,-0.000017,-0.000022,-0.000068,-0.000005,-0.000030,-0.000007,-0.000006,-0.000009,0.000003,-0.000002,-0.000000,-0.000014,-0.000021,0.005687,0.004579,0.177816,0.008378,0.009904,0.100128,0.000027,0.013610,0.385983,0.212485,0.171906,0.123034,0.169538,0.121592,0.121577,0.121664,0.170349,0.145077,0.124524,0.138746,0.093819,0.000278,0.000604,0.000802,0.000845,0.001885,0.002660,0.002931,0.000790,0.000493,0.000152,0.000133,0.000208,0.000887,0.001850,0.001387,0.135818,0.003835,0.009731,0.030868,0.000026,0.005223,0.110765,0.088816,0.080690,0.060229,0.067786,0.054189,0.061092,0.053733,0.054050,0.064655,0.062271,0.054392,0.053167,0.000203,0.000381,0.000611,0.000552,0.001104,0.001864,0.001707,0.000375,0.000243,0.000104,0.000086,0.000156,0.000608,171.428571,0.103226,./out/bal/Speech
